Long_,Lat_,FID,HOSPITAL_NAME,COUNTY_NAME,STATE_NAME,FIPS,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS
-121.9797604,37.55726,267,Washington Hospital,Alameda,California,6001,415,320,52
-122.25349109999999,37.762780600000006,268,Alameda Hospital,Alameda,California,6001,66,37,8
-121.88034170000002,37.6933946,269,Stanford Health Care - ValleyCare Medical Center,Alameda,California,6001,167,167,23
-122.2575014,37.855627899999995,270,Alta Bates Summit Medical Center - Alta Bates Campus,Alameda,California,6001,339,337,30
-122.25812179999998,37.8234923,271,Kaiser Permanente - Oakland Medical Center,Alameda,California,6001,315,365,50
-122.0896915,37.6983405,272,Eden Medical Center,Alameda,California,6001,130,130,24
-120.76446499999999,38.3504826,273,Sutter Amador Hospital,Amador,California,6005,52,52,6
-121.849727,39.742586700000004,274,Enloe Medical Center,Butte,California,6007,298,298,33
-121.5410928,39.5062597,275,Oroville Hospital,Butte,California,6007,133,133,10
-120.67062560000001,38.1900761,276,Mark Twain Medical Center,Calaveras,California,6009,25,25,5
-122.0007145,39.2063006,277,Colusa Regional Medical Center,Colusa,California,6011,0,0,0
-122.0337565,37.9828996,278,John Muir Health - Concord Medical Center,Contra Costa,California,6013,244,244,36
-121.8029656,37.9827593,279,Sutter Delta Medical Center,Contra Costa,California,6013,145,145,12
-121.95824259999999,37.7759705,280,San Ramon Regional Medical Center,Contra Costa,California,6013,123,123,12
-121.77492859999998,37.95084179999999,281,Kaiser Permanente - Antioch Medical Center,Contra Costa,California,6013,150,138,16
-122.1327937,38.006764000000004,282,Contra Costa Regional Medical Center,Contra Costa,California,6013,124,124,8
-122.0589418,37.891436799999994,283,Kaiser Permanente - Walnut Creek Medical Center,Contra Costa,California,6013,233,233,24
-122.04094979999999,37.9128769,284,John Muir Health - Walnut Creek Medical Center,Contra Costa,California,6013,554,506,55
-124.19424690000001,41.7736588,285,Sutter Coast Hospital,Del Norte,California,6015,49,39,6
-120.7916501,38.72467,286,Marshall Medical Center,El Dorado,California,6017,111,110,20
-119.9978091,38.9116531,287,Barton Memorial Hospital (AKA Barton Health),El Dorado,California,6017,63,63,8
-119.45176409999998,36.6080787,288,Adventist Health Reedley,Fresno,California,6019,49,49,9
-119.7848543,36.742835,289,Community Regional Medical Center,Fresno,California,6019,685,663,88
-119.76552779999999,36.835202200000005,290,Saint Agnes Medical Center,Fresno,California,6019,436,385,40
-119.660354,36.8390429,291,Clovis Community Medical Center,Fresno,California,6019,208,208,24
-119.7819144,36.8248459,292,Fresno Surgical Hospital,Fresno,California,6019,27,27,5
-119.78046699999999,36.8424331,293,Kaiser Permanente - Fresno Medical Center,Fresno,California,6019,169,169,12
-119.7887439,36.8599153,294,Fresno Heart & Surgical Hospital,Fresno,California,6019,57,57,10
-122.20804629999999,39.5213208,295,Glenn Medical Center,Glenn,California,6021,47,15,3
-123.79224070000001,40.1016415,296,Jerold Phelps Community Hospital,Humboldt,California,6023,9,9,2
-124.1362107,40.5827344,297,Redwood Memorial Hospital,Humboldt,California,6023,35,25,5
-124.0916707,40.896336100000006,298,Mad River Community Hospital,Humboldt,California,6023,78,49,8
-124.14237859999999,40.7840157,299,St Joseph Hospital - Eureka,Humboldt,California,6023,138,134,12
-77.9114385,39.414212899999995,300,Martinsburg VA Medical Center,Berkeley,West Virginia,54003,67,67,1
-115.56857099999999,32.7804333,301,El Centro Regional Medical Center,Imperial,California,6025,161,161,20
-115.55390659999999,32.9591125,302,Pioneers Memorial Hospital (AKA Pioneers Memorial Healthcare District),Imperial,California,6025,107,107,8
-118.05785290000001,36.6090539,303,Southern Inyo Hospital (AKA Southern Inyo Healthcare District),Inyo,California,6027,4,4,1
-118.40715220000001,37.3621826,304,Northern Inyo Hospital,Inyo,California,6027,25,25,4
-118.40601969999999,35.635214000000005,305,Kern Valley Healthcare District,Kern,California,6029,27,24,4
-118.4504419,35.147446,306,Adventist Health Tehachapi Valley (FKA Tehachapi Hospital),Kern,California,6029,25,20,4
-118.9705331,35.3829347,307,Kern Medical (FKA Kern Medical Center),Kern,California,6029,222,222,12
-119.0276426,35.372784700000004,308,Mercy Hospital Downtown - Bakersfield,Kern,California,6029,144,144,28
-119.0576298,35.351561100000005,309,Good Samaritan Hospital,Kern,California,6029,64,43,4
-119.23925190000001,35.762285399999996,310,Delano Regional Medical Center (AKA Adventist Health Delano),Kern,California,6029,105,105,10
-119.03991709999998,35.3847081,311,Bakersfield Heart Hospital,Kern,California,6029,47,47,11
-117.67118700000002,35.640859999999996,312,Ridgecrest Regional Hospital,Kern,California,6029,72,25,4
-119.0206543,35.3833744,313,Adventist Health Bakersfield (FKA San Joaquin Community Hospital),Kern,California,6029,254,254,34
-119.00689299999999,35.391703799999995,314,Memorial Hospital - Bakersfield (FKA Bakersfield Memorial Hospital),Kern,California,6029,408,421,48
-119.6664466,36.323787200000005,315,Adventist Health Hanford,Kings,California,6031,173,142,22
-122.6201,38.9355,316,Adventist Health Clear Lake (FKA St Helena Hospital - Clear Lake),Lake,California,6033,32,25,4
-122.906501,39.1044281,317,Sutter Lakeside Hospital,Lake,California,6033,30,25,4
-120.62781310000001,40.4366726,318,Banner Lassen Medical Center,Lassen,California,6035,25,25,4
-118.3307162,33.3391608,319,Catalina Island Medical Center,Los Angeles,California,6037,8,8,1
-118.28977250000001,34.0974744,320,Childrens Hospital Los Angeles,Los Angeles,California,6037,495,379,48
-118.1873236,33.8083605,321,Miller Childrens & Womens Hospital Long Beach,Los Angeles,California,6037,357,357,30
-118.216049,34.2045351,322,USC Verdugo Hills Hospital,Los Angeles,California,6037,116,123,12
-118.46329329999999,34.1950316,323,Valley Presbyterian Hospital,Los Angeles,California,6037,350,333,20
-118.1055926,34.100916999999995,324,San Gabriel Valley Medical Center,Los Angeles,California,6037,187,187,19
-118.43020630000001,34.21838579999999,325,Panorama City Medical Center,Los Angeles,California,6037,218,218,24
-118.29459080000001,34.0983411,326,Los Angeles Medical Center,Los Angeles,California,6037,460,460,96
-118.12881759999999,33.9191528,327,Downey Medical Center,Los Angeles,California,6037,352,352,38
-118.186299,33.779809,328,St Mary Medical Center Long Beach,Los Angeles,California,6037,360,250,30
-118.0490733,33.969804100000005,329,PIH Health Hospital - Whittier (FKA Presbyterian Intercommunity Hospital),Los Angeles,California,6037,488,352,24
-117.968093,34.132011,330,City of Hope Helford Clinical Research Hospital,Los Angeles,California,6037,217,217,18
-118.2661449,34.0374888,331,California Hospital Medical Center,Los Angeles,California,6037,318,318,28
-118.327509,34.099908,332,Southern California Hospital at Hollywood (FKA Hollywood Community Hospital),Los Angeles,California,6037,100,100,15
-118.4868009,34.15745,333,Encino Hospital Medical Center,Los Angeles,California,6037,107,82,14
-118.22426570000002,33.98936,334,Community Hospital of Huntington Park,Los Angeles,California,6037,81,81,4
-117.944755,34.071352000000005,335,West Covina Medical Center (AKA Doctors Hospital of West Covina),Los Angeles,California,6037,13,13,2
-118.2172453,34.04925789999999,336,Adventist Health White Memorial (FKA White Memorial Medical Center),Los Angeles,California,6037,353,353,34
-118.203228,33.930826,337,St Francis Medical Center,Los Angeles,California,6037,384,384,36
-118.4863051,34.027099,338,UCLA Medical Center - Santa Monica,Los Angeles,California,6037,281,281,38
-118.5331136,34.2200955,339,Northridge Hospital Medical Center,Los Angeles,California,6037,354,318,46
-118.29062040000001,34.096042499999996,340,CHA Hollywood Presbyterian Medical Center,Los Angeles,California,6037,345,317,36
-118.2569564,34.128086200000006,341,Glendale Memorial Hospital,Los Angeles,California,6037,255,241,24
-118.30504309999999,33.738361499999996,342,Providence Little Company of Mary Medical Center San Pedro,Los Angeles,California,6037,158,186,12
-118.09882569999999,33.912772600000004,343,Coast Plaza Hospital,Los Angeles,California,6037,117,117,7
-118.1443,34.5828,344,Palmdale Regional Medical Center,Los Angeles,California,6037,184,157,18
-117.86511709999999,34.127560200000005,345,Glendora Oaks Behavioral Health Hospital (FKA Glendora Community Hospital),Los Angeles,California,6037,107,107,10
-117.7504494,34.0760758,346,Pomona Valley Hospital Medical Center,Los Angeles,California,6037,412,412,40
-118.32845459999999,34.156213799999996,347,Providence Saint Joseph Medical Center,Los Angeles,California,6037,392,377,38
-118.04166229999998,34.134448600000006,348,Methodist Hospital of Southern California,Los Angeles,California,6037,348,318,49
-118.2304591,34.1502139,349,Adventist Health Glendale (FKA Glendale Adventist Medical Center),Los Angeles,California,6037,415,323,12
-118.19285320000002,33.8069502,350,College Medical Center (FKA Pacific Hospital of Long Beach),Los Angeles,California,6037,121,221,8
-118.45991629999999,34.279939399999996,351,Providence Holy Cross Medical Center,Los Angeles,California,6037,329,316,24
-118.4796445,34.0307739,352,Providence Saint Johns Health Center (FKA St Johns Health Center),Los Angeles,California,6037,266,266,23
-118.11894280000001,33.777569,353,VA Long Beach Healthcare System (AKA Tibor Rubin VA Medical Center),Los Angeles,California,6037,237,237,1
-118.4465738,34.0664764,354,Ronald Reagan UCLA Medical Center,Los Angeles,California,6037,445,445,120
-118.1440538,34.0903051,355,Alhambra Hospital Medical Center,Los Angeles,California,6037,118,101,13
-118.3572436,33.8384678,356,Providence Little Company of Mary Medical Center Torrance,Los Angeles,California,6037,327,327,28
-118.10063600000001,34.015015000000005,357,Beverly Hospital,Los Angeles,California,6037,202,224,25
-118.3434945,33.8119157,358,Torrance Memorial Medical Center,Los Angeles,California,6037,570,493,56
-118.3964962,34.2400991,359,Pacifica Hospital of the Valley,Los Angeles,California,6037,95,133,23
-117.89350049999999,34.0878738,360,Emanate Health Inter-Community Hospital (FKA Inter-Community Hospital),Los Angeles,California,6037,481,481,20
-118.13174340000002,33.9341503,361,PIH Health Hospital - Downey (FKA Downey Regional Medical Center and Downey Medical Group),Los Angeles,California,6037,199,199,18
-118.152753,34.133639,362,Huntington Hospital (FKA Huntington Memorial Hospital),Los Angeles,California,6037,578,503,30
-118.295397,33.7882377,363,South Bay Medical Center,Los Angeles,California,6037,257,257,20
-118.29500490000001,33.8929929,364,Memorial Hospital of Gardena,Los Angeles,California,6037,103,103,10
-118.26505929999999,34.054198799999995,365,PIH Health Good Samaritan Hospital,Los Angeles,California,6037,380,310,39
-118.6287791,34.2029255,366,West Hills Hospital & Medical Center,Los Angeles,California,6037,260,228,25
-118.1873236,33.8083605,367,Long Beach Medical Center (FKA Long Beach Memorial Medical Center),Los Angeles,California,6037,411,369,60
-118.27353799999999,34.063823,368,St Vincent Medical Center (Temporarily Open due to COVID-19),Los Angeles,California,6037,320,320,67
-118.12973190000001,33.8743136,369,Los Angeles Community Hospital at Bellflower (FKA Bellflower Medical Center),Los Angeles,California,6037,112,144,32
-118.3759001,34.038346600000004,370,West Los Angeles Medical Center,Los Angeles,California,6037,265,265,31
-117.9864524,34.0655016,371,Baldwin Park Medical Center,Los Angeles,California,6037,272,257,12
-118.00332959999999,33.9498216,372,Whittier Hospital Medical Center,Los Angeles,California,6037,156,156,16
-118.13832620000001,34.04954779999999,373,Monterey Park Hospital,Los Angeles,California,6037,101,101,4
-118.1238043,34.067894700000004,374,Garfield Medical Center,Los Angeles,California,6037,210,182,10
-118.0434003,34.0480516,375,Greater El Monte Community Hospital,Los Angeles,California,6037,104,104,10
-118.3482,33.9507,376,Centinela Hospital Medical Center,Los Angeles,California,6037,362,313,31
-118.43921920000001,33.9821435,377,Cedars-Sinai Marina Del Rey Hospital,Los Angeles,California,6037,133,103,12
-118.36048500000001,34.0572875,378,Olympia Medical Center,Los Angeles,California,6037,204,204,36
-118.5320582,34.1705301,379,Providence Tarzana Medical Center,Los Angeles,California,6037,249,246,27
-118.2634888,34.069531700000006,380,LA Downtown Medical Center - Downtown Campus (FKA Silver Lake Medical Center - Downtown Campus),Los Angeles,California,6037,234,212,12
-118.4496328,34.1602305,381,Sherman Oaks Hospital,Los Angeles,California,6037,112,112,16
-118.45261950000001,34.0526954,382,VA Greater Los Angeles Healthcare System - West Los Angeles Medical Center,Los Angeles,California,6037,500,500,1
-118.5914696,34.4400287,383,Henry Mayo Newhall Memorial Hospital,Los Angeles,California,6037,334,196,18
-118.38027659999999,34.075153,384,Cedars-Sinai Medical Center,Los Angeles,California,6037,889,880,72
-118.1486551,33.8599375,385,Lakewood Regional Medical Center,Los Angeles,California,6037,172,172,32
-117.8345314,34.097533,386,San Dimas Community Hospital,Los Angeles,California,6037,101,95,8
-117.8725,34.1238,387,Emanate Health Foothill Presbyterian Hospital (FKA Foothill Presbyterian Hospital),Los Angeles,California,6037,105,105,18
-118.1841496,34.023768200000006,388,East Los Angeles Doctors Hospital,Los Angeles,California,6037,102,102,10
-118.2053422,34.061510399999996,389,USC Kenneth Norris Jr Cancer Hospital,Los Angeles,California,6037,60,60,7
-118.1865467,34.01934979999999,390,Los Angeles Community Hospital,Los Angeles,California,6037,91,285,22
-118.58993590000001,34.1703846,391,Woodland Hills Medical Center,Los Angeles,California,6037,274,262,22
-118.2012738,34.0620584,392,Keck Hospital of USC (FKA USC University Hospital),Los Angeles,California,6037,401,301,46
-118.4565487,34.220425799999994,393,Mission Community Hospital,Los Angeles,California,6037,85,60,10
-118.4459572,34.325909499999995,394,Olive View - UCLA Medical Center,Los Angeles,California,6037,303,270,18
-118.15853020000002,34.6884937,395,Antelope Valley Hospital (FKA Antelope Valley Hospital Medical Center),Los Angeles,California,6037,390,393,21
-120.0443662,36.944024600000006,396,Madera Community Hospital,Madera,California,6039,106,106,10
-122.55495079999999,38.0043452,397,Kaiser Permanente - San Rafael Medical Center,Marin,California,6041,116,116,12
-122.53603059999999,37.9473152,398,MarinHealth Medical Center (FKA Marin General Hospital),Marin,California,6041,218,218,10
-122.56036329999999,38.0993115,399,Novato Community Hospital,Marin,California,6041,47,47,8
-119.977678,37.500397,400,John C Fremont Healthcare District,Mariposa,California,6043,18,18,3
-123.33894040000001,39.389942600000005,401,Adventist Health Howard Memorial (FKA Frank R Howard Memorial Hospital),Mendocino,California,6045,25,25,4
-123.8015,39.4325,402,Mendocino Coast District Hospital,Mendocino,California,6045,49,25,4
-123.20289059999999,39.1530652,403,Adventist Health Ukiah Valley (FKA Ukiah Valley Medical Center),Mendocino,California,6045,68,50,6
-120.46718659999999,37.340141100000004,404,Mercy Medical Center Merced,Merced,California,6047,186,186,20
-120.85913559999999,37.0640934,405,Memorial Hospital Los Banos,Merced,California,6047,40,40,4
-120.1718,41.5332,406,Surprise Valley Community Hospital,Modoc,California,6049,4,4,1
-121.6459423,36.6591352,407,Salinas Valley Memorial Hospital,Monterey,California,6053,263,240,13
-121.63308870000002,36.6966688,408,Natividad Medical Center,Monterey,California,6053,150,148,10
-121.9134061,36.5785609,409,Community Hospital of the Monterey Peninsula (AKA Montage Health),Monterey,California,6053,240,227,20
-121.13282240000001,36.206236700000005,410,Mee Memorial Hospital (FKA George L Mee Memorial Hospital),Monterey,California,6053,94,94,4
-122.29710940000001,38.324482,411,Queen of the Valley Medical Center,Napa,California,6055,208,152,36
-122.47482679999999,38.5425501,412,Adventist Health St Helena (FKA St Helena Hospital - Napa Valley),Napa,California,6055,151,117,12
-121.0476642,39.2280912,413,Sierra Nevada Memorial Hospital,Nevada,California,6057,104,104,4
-120.18,39.33,414,Tahoe Forest Hospital,Nevada,California,6057,33,25,6
-117.92722009999999,33.8943451,415,St Jude Medical Center,Orange,California,6059,320,290,51
-117.86542450000002,33.7820441,416,St Joseph Hospital Orange,Orange,California,6059,426,409,32
-117.9345264,33.8481751,417,AHMC Anaheim Regional Medical Center,Orange,California,6059,223,223,32
-117.93004679999999,33.62474279999999,418,Hoag Hospital Newport Beach,Orange,California,6059,443,443,31
-117.91290759999998,33.775007,419,Garden Grove Hospital Medical Center,Orange,California,6059,167,167,12
-117.88798030000001,33.786112,420,UC Irvine Medical Center (AKA UCI Health),Orange,California,6059,402,352,58
-117.98665600000001,33.70364,421,Huntington Beach Hospital,Orange,California,6059,82,82,12
-117.9360672,33.715185299999995,422,Fountain Valley Regional Hospital & Medical Center,Orange,California,6059,400,400,36
-117.6653937,33.5610153,423,Mission Hospital Mission Viejo,Orange,California,6059,523,523,73
-117.91206909999998,33.6518275,424,College Hospital Costa Mesa,Orange,California,6059,122,122,21
-118.0669994,33.804525399999996,425,Los Alamitos Medical Center,Orange,California,6059,162,146,17
-118.2079779,34.0577073,426,LAC & USC Medical Center,Los Angeles,California,6037,600,594,148
-118.33,33.83,427,Harbor - UCLA Medical Center,Los Angeles,California,6037,415,390,46
-117.99500320000001,33.8252217,428,West Anaheim Medical Center,Orange,California,6059,167,167,20
-117.95574520000001,33.700466399999996,429,Orange Coast Medical Center (FKA Orange Coast Memorial Medical Center),Orange,California,6059,222,218,21
-117.843323,33.8870822,430,Placentia-Linda Hospital,Orange,California,6059,114,114,8
-118.03841399999999,33.847533,431,La Palma Intercommunity Hospital,Orange,California,6059,124,124,8
-117.8441325,33.8520823,432,Orange County - Anaheim Medical Center,Orange,California,6059,262,219,60
-117.7087,33.6089,433,Saddleback Medical Center (FKA Saddleback Memorial Medical Center - Laguna Hills),Orange,California,6059,248,248,22
-117.9094512,33.8198344,434,Anaheim Global Medical Center (FKA Western Medical Center Hospital Anaheim),Orange,California,6059,189,189,22
-117.8262888,33.7886124,435,Chapman Global Medical Center (FKA Chapman Medical Center),Orange,California,6059,75,75,12
-117.8328006,33.7542839,436,Orange County Global Medical Center (FKA Western Medical Center Santa Ana),Orange,California,6059,254,254,49
-117.8851902,33.7110583,437,South Coast Global Medical Center (FKA Coastal Communities Hospital),Orange,California,6059,109,109,9
